Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 308 | GridSize: 10
Generation 2 | Revalues: 480 | GridSize: 8
Generation 3 | Revalues: 698 | GridSize: 9
Generation 4 | Revalues: 890 | GridSize: 11
Generation 5 | Revalues: 1076 | GridSize: 10
Generation 6 | Revalues: 1262 | GridSize: 8
Generation 7 | Revalues: 1456 | GridSize: 10
Generation 8 | Revalues: 1650 | GridSize: 10
Generation 9 | Revalues: 1862 | GridSize: 10
Generation 10 | Revalues: 2030 | GridSize: 11
Generation 11 | Revalues: 2232 | GridSize: 11
Generation 12 | Revalues: 2432 | GridSize: 9
Generation 13 | Revalues: 2628 | GridSize: 9
Generation 14 | Revalues: 2832 | GridSize: 10
Generation 15 | Revalues: 3024 | GridSize: 10
Generation 16 | Revalues: 3232 | GridSize: 9
Generation 17 | Revalues: 3436 | GridSize: 9
Generation 18 | Revalues: 3622 | GridSize: 9
Generation 19 | Revalues: 3800 | GridSize: 9
Generation 20 | Revalues: 3996 | GridSize: 9
Generation 21 | Revalues: 4190 | GridSize: 9
Generation 22 | Revalues: 4388 | GridSize: 9
Generation 23 | Revalues: 4594 | GridSize: 9
Generation 24 | Revalues: 4776 | GridSize: 9
Generation 25 | Revalues: 4974 | GridSize: 9
Generation 26 | Revalues: 5158 | GridSize: 9
Generation 27 | Revalues: 5356 | GridSize: 9
Generation 28 | Revalues: 5538 | GridSize: 9
Generation 29 | Revalues: 5730 | GridSize: 9
Generation 30 | Revalues: 5934 | GridSize: 9
Generation 31 | Revalues: 6168 | GridSize: 9
Generation 32 | Revalues: 6386 | GridSize: 9
Generation 33 | Revalues: 6578 | GridSize: 9
Generation 34 | Revalues: 6770 | GridSize: 10
Generation 35 | Revalues: 6932 | GridSize: 11
Generation 36 | Revalues: 7150 | GridSize: 12
Generation 37 | Revalues: 7340 | GridSize: 13
Generation 38 | Revalues: 7538 | GridSize: 13
Generation 39 | Revalues: 7754 | GridSize: 13
Generation 40 | Revalues: 7952 | GridSize: 14
Generation 41 | Revalues: 8168 | GridSize: 14
Generation 42 | Revalues: 8382 | GridSize: 14
Generation 43 | Revalues: 8606 | GridSize: 14
Generation 44 | Revalues: 8800 | GridSize: 11
Generation 45 | Revalues: 8972 | GridSize: 11
Generation 46 | Revalues: 9166 | GridSize: 12
Generation 47 | Revalues: 9372 | GridSize: 12
Generation 48 | Revalues: 9570 | GridSize: 12
Generation 49 | Revalues: 9754 | GridSize: 12
Generation 50 | Revalues: 9970 | GridSize: 12
Generation 51 | Revalues: 10164 | GridSize: 12
Generation 52 | Revalues: 10354 | GridSize: 12
Generation 53 | Revalues: 10556 | GridSize: 12
Generation 54 | Revalues: 10762 | GridSize: 12
Generation 55 | Revalues: 10954 | GridSize: 12
Generation 56 | Revalues: 11148 | GridSize: 12
Generation 57 | Revalues: 11348 | GridSize: 12
Generation 58 | Revalues: 11540 | GridSize: 12
Generation 59 | Revalues: 11732 | GridSize: 12
Generation 60 | Revalues: 11926 | GridSize: 12
Generation 61 | Revalues: 12120 | GridSize: 13
Generation 62 | Revalues: 12322 | GridSize: 13
Generation 63 | Revalues: 12516 | GridSize: 13
Generation 64 | Revalues: 12720 | GridSize: 13
Generation 65 | Revalues: 12914 | GridSize: 13
Generation 66 | Revalues: 13146 | GridSize: 14
Generation 67 | Revalues: 13336 | GridSize: 14
Generation 68 | Revalues: 13528 | GridSize: 14
Generation 69 | Revalues: 13750 | GridSize: 14
Generation 70 | Revalues: 13960 | GridSize: 14
Generation 71 | Revalues: 14166 | GridSize: 14
Generation 72 | Revalues: 14368 | GridSize: 14
Generation 73 | Revalues: 14556 | GridSize: 14
Generation 74 | Revalues: 14726 | GridSize: 14
