Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 296 | GridSize: 10
Generation 2 | Revalues: 494 | GridSize: 11
Generation 3 | Revalues: 682 | GridSize: 14
Generation 4 | Revalues: 870 | GridSize: 14
Generation 5 | Revalues: 1074 | GridSize: 18
Generation 6 | Revalues: 1276 | GridSize: 13
Generation 7 | Revalues: 1498 | GridSize: 14
Generation 8 | Revalues: 1714 | GridSize: 14
Generation 9 | Revalues: 1928 | GridSize: 12
Generation 10 | Revalues: 2164 | GridSize: 10
Generation 11 | Revalues: 2344 | GridSize: 9
Generation 12 | Revalues: 2548 | GridSize: 9
Generation 13 | Revalues: 2756 | GridSize: 10
Generation 14 | Revalues: 2962 | GridSize: 12
Generation 15 | Revalues: 3164 | GridSize: 12
Generation 16 | Revalues: 3370 | GridSize: 12
Generation 17 | Revalues: 3576 | GridSize: 12
Generation 18 | Revalues: 3760 | GridSize: 12
Generation 19 | Revalues: 3952 | GridSize: 12
Generation 20 | Revalues: 4136 | GridSize: 12
Generation 21 | Revalues: 4354 | GridSize: 9
Generation 22 | Revalues: 4560 | GridSize: 9
Generation 23 | Revalues: 4768 | GridSize: 9
Generation 24 | Revalues: 4994 | GridSize: 9
Generation 25 | Revalues: 5184 | GridSize: 9
Generation 26 | Revalues: 5390 | GridSize: 9
Generation 27 | Revalues: 5588 | GridSize: 9
Generation 28 | Revalues: 5790 | GridSize: 10
Generation 29 | Revalues: 5992 | GridSize: 10
Generation 30 | Revalues: 6216 | GridSize: 10
Generation 31 | Revalues: 6434 | GridSize: 11
Generation 32 | Revalues: 6652 | GridSize: 11
Generation 33 | Revalues: 6858 | GridSize: 11
Generation 34 | Revalues: 7074 | GridSize: 11
Generation 35 | Revalues: 7280 | GridSize: 11
Generation 36 | Revalues: 7484 | GridSize: 11
Generation 37 | Revalues: 7688 | GridSize: 11
Generation 38 | Revalues: 7868 | GridSize: 11
Generation 39 | Revalues: 8076 | GridSize: 11
Generation 40 | Revalues: 8302 | GridSize: 11
Generation 41 | Revalues: 8496 | GridSize: 11
Generation 42 | Revalues: 8716 | GridSize: 11
Generation 43 | Revalues: 8920 | GridSize: 11
Generation 44 | Revalues: 9132 | GridSize: 11
Generation 45 | Revalues: 9350 | GridSize: 11
Generation 46 | Revalues: 9542 | GridSize: 11
Generation 47 | Revalues: 9724 | GridSize: 11
Generation 48 | Revalues: 9930 | GridSize: 12
Generation 49 | Revalues: 10134 | GridSize: 12
Generation 50 | Revalues: 10340 | GridSize: 12
Generation 51 | Revalues: 10534 | GridSize: 12
Generation 52 | Revalues: 10746 | GridSize: 12
Generation 53 | Revalues: 10952 | GridSize: 12
Generation 54 | Revalues: 11170 | GridSize: 12
Generation 55 | Revalues: 11384 | GridSize: 10
Generation 56 | Revalues: 11582 | GridSize: 10
Generation 57 | Revalues: 11760 | GridSize: 10
Generation 58 | Revalues: 11956 | GridSize: 11
Generation 59 | Revalues: 12172 | GridSize: 11
Generation 60 | Revalues: 12366 | GridSize: 11
Generation 61 | Revalues: 12568 | GridSize: 11
Generation 62 | Revalues: 12782 | GridSize: 12
Generation 63 | Revalues: 13014 | GridSize: 12
Generation 64 | Revalues: 13250 | GridSize: 12
Generation 65 | Revalues: 13462 | GridSize: 12
Generation 66 | Revalues: 13660 | GridSize: 12
Generation 67 | Revalues: 13864 | GridSize: 12
Generation 68 | Revalues: 14072 | GridSize: 12
Generation 69 | Revalues: 14288 | GridSize: 12
Generation 70 | Revalues: 14472 | GridSize: 12
Generation 71 | Revalues: 14664 | GridSize: 13
Generation 72 | Revalues: 14872 | GridSize: 13
Generation 73 | Revalues: 15072 | GridSize: 13
Generation 74 | Revalues: 15284 | GridSize: 13
Generation 75 | Revalues: 15468 | GridSize: 13
Generation 76 | Revalues: 15672 | GridSize: 13
Generation 77 | Revalues: 15878 | GridSize: 13
Generation 78 | Revalues: 16074 | GridSize: 13
Generation 79 | Revalues: 16260 | GridSize: 13
Generation 80 | Revalues: 16456 | GridSize: 13
Generation 81 | Revalues: 16652 | GridSize: 13
Generation 82 | Revalues: 16840 | GridSize: 13
Generation 83 | Revalues: 17062 | GridSize: 13
Generation 84 | Revalues: 17248 | GridSize: 13
Generation 85 | Revalues: 17414 | GridSize: 13
Generation 86 | Revalues: 17608 | GridSize: 13
Generation 87 | Revalues: 17808 | GridSize: 13
Generation 88 | Revalues: 18030 | GridSize: 13
Generation 89 | Revalues: 18218 | GridSize: 13
Generation 90 | Revalues: 18414 | GridSize: 13
Generation 91 | Revalues: 18630 | GridSize: 13
Generation 92 | Revalues: 18830 | GridSize: 13
Generation 93 | Revalues: 19048 | GridSize: 13
Generation 94 | Revalues: 19254 | GridSize: 13
Generation 95 | Revalues: 19448 | GridSize: 13
Generation 96 | Revalues: 19670 | GridSize: 13
Generation 97 | Revalues: 19884 | GridSize: 13
Generation 98 | Revalues: 20080 | GridSize: 13
Generation 99 | Revalues: 20254 | GridSize: 13
Generation 100 | Revalues: 20446 | GridSize: 13
Generation 101 | Revalues: 20632 | GridSize: 13
Generation 102 | Revalues: 20848 | GridSize: 13
Generation 103 | Revalues: 21038 | GridSize: 13
Generation 104 | Revalues: 21244 | GridSize: 13
Generation 105 | Revalues: 21462 | GridSize: 13
Generation 106 | Revalues: 21676 | GridSize: 13
Generation 107 | Revalues: 21876 | GridSize: 13
Generation 108 | Revalues: 22068 | GridSize: 13
Generation 109 | Revalues: 22278 | GridSize: 13
Generation 110 | Revalues: 22482 | GridSize: 13
Generation 111 | Revalues: 22678 | GridSize: 13
Generation 112 | Revalues: 22862 | GridSize: 13
Generation 113 | Revalues: 23062 | GridSize: 13
Generation 114 | Revalues: 23250 | GridSize: 13
Generation 115 | Revalues: 23446 | GridSize: 13
Generation 116 | Revalues: 23642 | GridSize: 13
Generation 117 | Revalues: 23844 | GridSize: 14
Generation 118 | Revalues: 24032 | GridSize: 14
Generation 119 | Revalues: 24238 | GridSize: 14
Generation 120 | Revalues: 24440 | GridSize: 14
Generation 121 | Revalues: 24642 | GridSize: 14
Generation 122 | Revalues: 24850 | GridSize: 14
Generation 123 | Revalues: 25052 | GridSize: 14
Generation 124 | Revalues: 25238 | GridSize: 15
Generation 125 | Revalues: 25452 | GridSize: 15
Generation 126 | Revalues: 25632 | GridSize: 15
Generation 127 | Revalues: 25832 | GridSize: 15
Generation 128 | Revalues: 26022 | GridSize: 15
Generation 129 | Revalues: 26232 | GridSize: 15
Generation 130 | Revalues: 26450 | GridSize: 15
Generation 131 | Revalues: 26632 | GridSize: 15
Generation 132 | Revalues: 26848 | GridSize: 15
Generation 133 | Revalues: 27022 | GridSize: 16
Generation 134 | Revalues: 27232 | GridSize: 16
Generation 135 | Revalues: 27452 | GridSize: 16
Generation 136 | Revalues: 27640 | GridSize: 16
Generation 137 | Revalues: 27848 | GridSize: 16
Generation 138 | Revalues: 28054 | GridSize: 16
Generation 139 | Revalues: 28250 | GridSize: 16
Generation 140 | Revalues: 28436 | GridSize: 16
Generation 141 | Revalues: 28616 | GridSize: 16
Generation 142 | Revalues: 28828 | GridSize: 16
Generation 143 | Revalues: 29042 | GridSize: 16
Generation 144 | Revalues: 29246 | GridSize: 16
Generation 145 | Revalues: 29444 | GridSize: 16
Generation 146 | Revalues: 29650 | GridSize: 16
Generation 147 | Revalues: 29836 | GridSize: 16
Generation 148 | Revalues: 30036 | GridSize: 16
Generation 149 | Revalues: 30228 | GridSize: 16
Generation 150 | Revalues: 30416 | GridSize: 16
Generation 151 | Revalues: 30594 | GridSize: 16
Generation 152 | Revalues: 30786 | GridSize: 16
Generation 153 | Revalues: 30982 | GridSize: 16
Generation 154 | Revalues: 31192 | GridSize: 16
Generation 155 | Revalues: 31384 | GridSize: 16
Generation 156 | Revalues: 31580 | GridSize: 16
Generation 157 | Revalues: 31776 | GridSize: 16
Generation 158 | Revalues: 31964 | GridSize: 16
Generation 159 | Revalues: 32174 | GridSize: 16
Generation 160 | Revalues: 32396 | GridSize: 16
Generation 161 | Revalues: 32610 | GridSize: 16
Generation 162 | Revalues: 32822 | GridSize: 16
Generation 163 | Revalues: 33000 | GridSize: 15
Generation 164 | Revalues: 33220 | GridSize: 15
Generation 165 | Revalues: 33424 | GridSize: 15
Generation 166 | Revalues: 33606 | GridSize: 15
Generation 167 | Revalues: 33810 | GridSize: 15
Generation 168 | Revalues: 33996 | GridSize: 15
Generation 169 | Revalues: 34218 | GridSize: 15
Generation 170 | Revalues: 34388 | GridSize: 15
Generation 171 | Revalues: 34608 | GridSize: 15
Generation 172 | Revalues: 34796 | GridSize: 13
Generation 173 | Revalues: 34990 | GridSize: 13
Generation 174 | Revalues: 35176 | GridSize: 13
Generation 175 | Revalues: 35372 | GridSize: 13
Generation 176 | Revalues: 35566 | GridSize: 13
Generation 177 | Revalues: 35772 | GridSize: 13
Generation 178 | Revalues: 35978 | GridSize: 14
Generation 179 | Revalues: 36170 | GridSize: 14
Generation 180 | Revalues: 36348 | GridSize: 14
Generation 181 | Revalues: 36556 | GridSize: 14
Generation 182 | Revalues: 36736 | GridSize: 14
Generation 183 | Revalues: 36944 | GridSize: 14
Generation 184 | Revalues: 37124 | GridSize: 14
Generation 185 | Revalues: 37350 | GridSize: 14
Generation 186 | Revalues: 37546 | GridSize: 14
Generation 187 | Revalues: 37760 | GridSize: 14
Generation 188 | Revalues: 37942 | GridSize: 14
Generation 189 | Revalues: 38120 | GridSize: 14
Generation 190 | Revalues: 38342 | GridSize: 14
Generation 191 | Revalues: 38544 | GridSize: 14
Generation 192 | Revalues: 38746 | GridSize: 14
Generation 193 | Revalues: 38942 | GridSize: 14
Generation 194 | Revalues: 39146 | GridSize: 14
Generation 195 | Revalues: 39362 | GridSize: 14
Generation 196 | Revalues: 39556 | GridSize: 14
Generation 197 | Revalues: 39760 | GridSize: 14
Generation 198 | Revalues: 39972 | GridSize: 14
Generation 199 | Revalues: 40174 | GridSize: 14
Generation 200 | Revalues: 40394 | GridSize: 14
Generation 201 | Revalues: 40570 | GridSize: 14
Generation 202 | Revalues: 40778 | GridSize: 14
Generation 203 | Revalues: 40986 | GridSize: 14
Generation 204 | Revalues: 41208 | GridSize: 14
Generation 205 | Revalues: 41424 | GridSize: 14
Generation 206 | Revalues: 41624 | GridSize: 14
Generation 207 | Revalues: 41804 | GridSize: 14
Generation 208 | Revalues: 42000 | GridSize: 14
Generation 209 | Revalues: 42206 | GridSize: 14
Generation 210 | Revalues: 42406 | GridSize: 14
Generation 211 | Revalues: 42586 | GridSize: 14
Generation 212 | Revalues: 42768 | GridSize: 14
Generation 213 | Revalues: 42952 | GridSize: 14
Generation 214 | Revalues: 43154 | GridSize: 14
Generation 215 | Revalues: 43356 | GridSize: 14
Generation 216 | Revalues: 43536 | GridSize: 14
Generation 217 | Revalues: 43748 | GridSize: 14
Generation 218 | Revalues: 43932 | GridSize: 14
Generation 219 | Revalues: 44132 | GridSize: 14
Generation 220 | Revalues: 44324 | GridSize: 14
Generation 221 | Revalues: 44538 | GridSize: 14
Generation 222 | Revalues: 44750 | GridSize: 14
Generation 223 | Revalues: 44966 | GridSize: 14
Generation 224 | Revalues: 45172 | GridSize: 14
Generation 225 | Revalues: 45386 | GridSize: 14
Generation 226 | Revalues: 45596 | GridSize: 14
Generation 227 | Revalues: 45808 | GridSize: 14
Generation 228 | Revalues: 46002 | GridSize: 14
Generation 229 | Revalues: 46220 | GridSize: 14
Generation 230 | Revalues: 46416 | GridSize: 14
Generation 231 | Revalues: 46608 | GridSize: 14
Generation 232 | Revalues: 46796 | GridSize: 14
Generation 233 | Revalues: 47022 | GridSize: 14
Generation 234 | Revalues: 47212 | GridSize: 14
Generation 235 | Revalues: 47428 | GridSize: 14
